viajes,max_temperature_c,mean_temperature_c,min_temperature_c,max_dew_point_c,mean_dew_point_c,min_dew_point_c,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_cm,mean_sea_level_pressure_cm,min_sea_level_pressure_cm,max_visibility_km,mean_visibility_km,min_visibility_km,max_wind_Speed_kmh,mean_wind_speed_kmh,max_gust_speed_kmh,precipitation_cm,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm,date,business_day,holiday,year,month,weekday
1161,20.0,16.1111111111,11.6666666667,11.1111111111,10.5555555556,10.0,89.0,74.0,58.0,75.8444,75.7682,75.7174,16.0934,16.0934,12.87472,33.79614,16.0934,24.0,0.0,3.0,320.0,0,0,1,0,0,2014-06-06,1,0,2014,6,4
437,21.1111111111,17.2222222222,13.3333333333,11.6666666667,10.5555555556,10.0,86.0,71.0,55.0,75.8444,75.7682,75.6666,16.0934,14.48406,11.26538,28.96812,12.87472,23.0,0.0,3.0,297.0,0,0,1,0,0,2014-06-07,0,0,2014,6,5
498,30.0,21.1111111111,11.6666666667,13.3333333333,11.6666666667,9.44444444444,89.0,61.0,32.0,75.7682,75.6412,75.4888,16.0934,14.48406,11.26538,28.96812,11.26538,23.0,0.0,0.0,304.0,0,0,1,0,0,2014-06-08,0,0,2014,6,6
1294,25.5555555556,20.0,14.4444444444,13.3333333333,12.2222222222,11.6666666667,80.0,67.0,53.0,75.5904,75.5142,75.438,16.0934,14.48406,11.26538,35.40548,16.0934,25.0,0.0,1.0,305.0,0,0,1,0,0,2014-06-09,1,0,2014,6,0
1256,20.0,17.2222222222,13.8888888889,12.7777777778,12.2222222222,11.1111111111,86.0,73.0,59.0,75.7936,75.6412,75.5142,16.0934,16.0934,14.48406,37.01482,16.0934,28.0,0.0,4.0,318.0,0,0,1,0,0,2014-06-10,1,0,2014,6,1
1280,21.1111111111,17.7777777778,14.4444444444,12.7777777778,11.6666666667,10.5555555556,78.0,66.0,53.0,75.9968,75.8444,75.7428,16.0934,16.0934,16.0934,37.01482,19.31208,31.0,0.0,5.0,258.0,0,0,1,0,0,2014-06-11,1,0,2014,6,2
1175,18.8888888889,16.1111111111,12.7777777778,11.1111111111,9.44444444444,8.88888888889,80.0,68.0,56.0,76.2254,76.0984,75.9714,16.0934,16.0934,16.0934,33.79614,22.53076,25.0,0.0,5.0,257.0,0,0,1,0,0,2014-06-12,1,0,2014,6,3
1163,22.2222222222,17.7777777778,12.7777777778,11.6666666667,10.5555555556,8.88888888889,83.0,65.0,47.0,76.1746,76.0984,76.0222,16.0934,16.0934,16.0934,27.35878,12.87472,23.0,0.0,2.0,238.0,0,0,1,0,0,2014-06-13,1,0,2014,6,4
440,26.6666666667,19.4444444444,11.6666666667,12.2222222222,10.0,8.88888888889,89.0,63.0,36.0,76.073,75.946,75.819,16.0934,16.0934,16.0934,37.01482,14.48406,25.0,0.0,2.0,282.0,0,0,1,0,0,2014-06-14,0,0,2014,6,5
390,20.0,16.1111111111,12.2222222222,11.1111111111,10.0,8.88888888889,80.0,66.0,52.0,75.8444,75.7682,75.7174,16.0934,16.0934,12.87472,38.62416,20.92142,26.0,0.0,5.0,248.0,0,0,1,0,0,2014-06-15,0,0,2014,6,6
1269,18.3333333333,16.1111111111,13.3333333333,10.0,8.88888888889,7.77777777778,83.0,70.0,56.0,76.0476,75.946,75.819,16.0934,16.0934,16.0934,35.40548,22.53076,26.0,0.0,5.0,248.0,0,0,1,0,0,2014-06-16,1,0,2014,6,0
1216,22.7777777778,16.6666666667,10.0,10.0,8.33333333333,6.11111111111,77.0,56.0,35.0,76.1238,76.0222,75.946,16.0934,16.0934,16.0934,33.79614,11.26538,23.0,0.0,1.0,246.0,0,0,1,0,0,2014-06-17,1,0,2014,6,1
1259,27.7777777778,20.0,11.6666666667,11.1111111111,9.44444444444,7.77777777778,77.0,53.0,28.0,76.0984,76.0476,75.9714,16.0934,16.0934,16.0934,33.79614,11.26538,23.0,0.0,0.0,280.0,0,0,1,0,0,2014-06-18,1,0,2014,6,2
1237,21.1111111111,16.1111111111,11.1111111111,11.1111111111,10.0,8.88888888889,86.0,70.0,53.0,76.2254,76.1492,76.073,16.0934,16.0934,14.48406,35.40548,14.48406,32.0,0.0,2.0,302.0,0,0,1,0,0,2014-06-19,1,0,2014,6,3
1151,23.3333333333,17.7777777778,12.2222222222,12.2222222222,11.1111111111,9.44444444444,86.0,66.0,46.0,76.2,76.1238,76.0476,16.0934,16.0934,16.0934,35.40548,16.0934,24.0,0.0,4.0,250.0,0,0,1,0,0,2014-06-20,1,0,2014,6,4
361,18.3333333333,15.0,11.6666666667,10.0,9.44444444444,8.88888888889,83.0,70.0,56.0,76.073,76.0222,75.9714,16.0934,16.0934,16.0934,32.1868,12.87472,23.0,0.0,5.0,276.0,0,0,1,0,0,2014-06-21,0,0,2014,6,5
460,18.8888888889,15.5555555556,12.2222222222,10.0,9.44444444444,8.88888888889,77.0,67.0,56.0,76.1238,76.0476,75.946,16.0934,16.0934,16.0934,40.2335,19.31208,30.0,0.0,4.0,249.0,0,0,1,0,0,2014-06-22,0,0,2014,6,6
1188,21.1111111111,17.2222222222,12.7777777778,11.1111111111,10.0,8.33333333333,83.0,67.0,51.0,76.1238,76.073,76.0222,16.0934,16.0934,16.0934,32.1868,14.48406,29.0,0.0,5.0,252.0,0,0,1,0,0,2014-06-23,1,0,2014,6,0
1334,21.1111111111,16.6666666667,12.2222222222,12.7777777778,11.1111111111,8.88888888889,83.0,71.0,58.0,76.2508,76.1492,76.0984,16.0934,16.0934,16.0934,33.79614,16.0934,26.0,0.0,3.0,269.0,0,0,1,0,0,2014-06-24,1,0,2014,6,1
1225,20.0,17.2222222222,13.8888888889,14.4444444444,12.7777777778,11.6666666667,90.0,79.0,68.0,76.2508,76.1746,76.1238,16.0934,16.0934,12.87472,33.79614,20.92142,33.0,0.0,7.0,263.0,0,0,1,0,0,2014-06-25,1,0,2014,6,2
1294,21.1111111111,18.3333333333,15.0,13.8888888889,12.7777777778,11.6666666667,90.0,74.0,57.0,76.2254,76.1746,76.1238,16.0934,16.0934,11.26538,28.96812,19.31208,32.0,0.0,5.0,261.0,0,0,0,1,0,2014-06-26,1,0,2014,6,3
1137,21.6666666667,17.7777777778,13.8888888889,15.0,13.3333333333,11.6666666667,86.0,76.0,66.0,76.2254,76.1492,76.0476,16.0934,16.0934,16.0934,33.79614,14.48406,29.0,0.0,5.0,261.0,0,0,1,0,0,2014-06-27,1,0,2014,6,4
495,22.2222222222,18.3333333333,13.8888888889,12.7777777778,12.2222222222,11.1111111111,87.0,72.0,57.0,76.1492,76.073,75.9714,16.0934,16.0934,16.0934,32.1868,14.48406,25.0,0.0,3.0,253.0,0,0,1,0,0,2014-06-28,0,0,2014,6,5
414,26.6666666667,19.4444444444,12.2222222222,12.7777777778,11.1111111111,10.0,87.0,62.0,37.0,76.073,75.946,75.7682,16.0934,16.0934,16.0934,28.96812,12.87472,22.0,0.0,0.0,276.0,0,0,1,0,0,2014-06-29,0,0,2014,6,6
1248,27.7777777778,21.1111111111,13.8888888889,13.8888888889,12.2222222222,11.1111111111,84.0,63.0,42.0,75.7936,75.7428,75.6666,16.0934,16.0934,12.87472,32.1868,14.48406,35.0,0.0,3.0,304.0,0,0,1,0,0,2014-06-30,1,0,2014,6,0
1211,22.2222222222,17.7777777778,13.3333333333,12.7777777778,12.2222222222,11.6666666667,93.0,73.0,53.0,75.8698,75.7682,75.692,16.0934,16.0934,16.0934,33.79614,16.0934,29.0,0.0,5.0,316.0,0,0,1,0,0,2014-07-01,1,0,2014,7,1
1245,21.1111111111,17.7777777778,13.8888888889,12.7777777778,12.2222222222,11.6666666667,86.0,72.0,57.0,75.9968,75.8952,75.819,16.0934,16.0934,16.0934,33.79614,17.70274,23.0,0.0,6.0,265.0,0,0,1,0,0,2014-07-02,1,0,2014,7,2
1026,20.5555555556,16.6666666667,12.2222222222,12.2222222222,11.1111111111,11.1111111111,86.0,71.0,55.0,76.0984,75.9968,75.946,16.0934,16.0934,16.0934,28.96812,16.0934,25.0,0.0,3.0,264.0,0,0,1,0,0,2014-07-03,1,0,2014,7,3
391,19.4444444444,16.1111111111,12.2222222222,12.2222222222,11.1111111111,10.5555555556,93.0,76.0,58.0,76.2508,76.1238,75.9714,16.0934,16.0934,14.48406,33.79614,14.48406,24.0,0.0,4.0,320.0,0,0,1,0,0,2014-07-04,0,1,2014,7,4
382,22.2222222222,17.2222222222,11.6666666667,12.2222222222,11.6666666667,10.5555555556,93.0,73.0,53.0,76.4286,76.3016,76.2508,16.0934,16.0934,16.0934,28.96812,11.26538,32.0,0.0,3.0,299.0,0,0,1,0,0,2014-07-05,0,0,2014,7,5
365,21.1111111111,16.6666666667,11.6666666667,11.6666666667,11.1111111111,10.5555555556,93.0,73.0,53.0,76.3778,76.2254,76.073,16.0934,16.0934,16.0934,33.79614,16.0934,25.0,0.0,3.0,296.0,0,0,1,0,0,2014-07-06,0,0,2014,7,6
1210,21.1111111111,16.6666666667,12.2222222222,12.7777777778,12.2222222222,11.1111111111,93.0,76.0,59.0,76.0476,75.946,75.819,16.0934,16.0934,16.0934,37.01482,14.48406,35.0,0.0,7.0,314.0,0,0,1,0,0,2014-07-07,1,0,2014,7,0
1201,20.0,17.2222222222,13.8888888889,12.7777777778,12.2222222222,12.2222222222,93.0,78.0,63.0,76.0222,75.9714,75.8444,16.0934,16.0934,16.0934,28.96812,14.48406,28.0,0.0,5.0,311.0,0,0,1,0,0,2014-07-08,1,0,2014,7,1
1347,21.6666666667,17.7777777778,13.8888888889,13.3333333333,12.7777777778,12.2222222222,93.0,77.0,61.0,76.0984,75.9714,75.8698,16.0934,16.0934,16.0934,32.1868,12.87472,23.0,0.0,4.0,314.0,0,0,1,0,0,2014-07-09,1,0,2014,7,2
1224,22.7777777778,19.4444444444,15.5555555556,13.3333333333,12.7777777778,12.2222222222,84.0,71.0,57.0,76.073,75.9968,75.8952,16.0934,16.0934,16.0934,28.96812,14.48406,22.0,0.0,4.0,270.0,0,0,1,0,0,2014-07-10,1,0,2014,7,3
1076,22.2222222222,19.4444444444,16.1111111111,13.3333333333,12.2222222222,11.1111111111,84.0,69.0,53.0,76.4032,76.2254,76.0476,16.0934,16.0934,16.0934,35.40548,20.92142,25.0,0.0,5.0,262.0,0,0,1,0,0,2014-07-11,1,0,2014,7,4
445,21.1111111111,17.7777777778,14.4444444444,12.7777777778,12.2222222222,11.6666666667,80.0,69.0,57.0,76.454,76.3778,76.3016,16.0934,16.0934,9.65604,37.01482,19.31208,25.0,0.0,5.0,273.0,0,0,1,0,0,2014-07-12,0,0,2014,7,5
408,21.6666666667,18.3333333333,14.4444444444,13.3333333333,12.2222222222,11.6666666667,86.0,74.0,61.0,76.327,76.1746,75.9206,16.0934,14.48406,9.65604,25.74944,12.87472,21.0,0.0,6.0,280.0,0,0,1,0,0,2014-07-13,0,0,2014,7,6
1220,24.4444444444,19.4444444444,13.8888888889,14.4444444444,12.7777777778,11.1111111111,87.0,70.0,53.0,76.0476,75.946,75.8444,16.0934,16.0934,14.48406,38.62416,14.48406,30.0,0.0,3.0,310.0,0,0,1,0,0,2014-07-14,1,0,2014,7,0
1300,25.0,20.0,15.0,16.1111111111,14.4444444444,12.7777777778,90.0,73.0,56.0,76.2254,76.1238,75.9968,16.0934,16.0934,16.0934,32.1868,17.70274,23.0,0.0,6.0,321.0,0,0,1,0,0,2014-07-15,1,0,2014,7,1
1311,23.3333333333,20.0,16.6666666667,15.0,13.8888888889,13.3333333333,90.0,74.0,57.0,76.3016,76.2,76.1492,16.0934,16.0934,16.0934,37.01482,22.53076,28.0,0.0,6.0,285.0,0,0,1,0,0,2014-07-16,1,0,2014,7,2
1299,22.7777777778,20.0,17.2222222222,13.8888888889,13.3333333333,12.7777777778,78.0,68.0,57.0,76.2508,76.1746,76.1238,16.0934,16.0934,16.0934,33.79614,20.92142,24.0,0.0,4.0,275.0,0,0,1,0,0,2014-07-17,1,0,2014,7,3
1160,21.6666666667,19.4444444444,17.2222222222,13.8888888889,13.3333333333,12.7777777778,84.0,73.0,61.0,76.2762,76.1746,76.073,16.0934,16.0934,16.0934,32.1868,19.31208,23.0,0.0,6.0,276.0,0,0,1,0,0,2014-07-18,1,0,2014,7,4
424,22.2222222222,19.4444444444,16.6666666667,14.4444444444,13.3333333333,12.7777777778,84.0,71.0,57.0,76.1238,76.0984,76.0476,16.0934,16.0934,16.0934,32.1868,16.0934,24.0,0.0,6.0,293.0,0,0,1,0,0,2014-07-19,0,0,2014,7,5
402,22.7777777778,20.0,16.6666666667,15.0,14.4444444444,13.8888888889,84.0,73.0,61.0,76.2,76.1238,76.0222,16.0934,16.0934,16.0934,32.1868,17.70274,25.0,0.0,6.0,297.0,0,0,1,0,0,2014-07-20,0,0,2014,7,6
1224,23.3333333333,20.5555555556,17.2222222222,15.5555555556,14.4444444444,13.3333333333,78.0,68.0,57.0,76.3778,76.2762,76.1492,16.0934,16.0934,16.0934,32.1868,17.70274,22.0,0.0,5.0,293.0,0,0,1,0,0,2014-07-21,1,0,2014,7,0
1326,24.4444444444,21.1111111111,17.2222222222,14.4444444444,13.8888888889,12.7777777778,78.0,64.0,50.0,76.5048,76.3778,76.3016,16.0934,16.0934,16.0934,33.79614,16.0934,30.0,0.0254,5.0,276.0,0,0,0,1,0,2014-07-22,1,0,2014,7,1
1366,24.4444444444,21.1111111111,17.2222222222,15.5555555556,14.4444444444,13.3333333333,78.0,68.0,57.0,76.581,76.454,76.327,16.0934,16.0934,16.0934,32.1868,14.48406,23.0,0.0,4.0,266.0,0,0,1,0,0,2014-07-23,1,0,2014,7,2
1299,28.3333333333,22.7777777778,16.6666666667,15.0,13.8888888889,12.2222222222,84.0,63.0,42.0,76.327,76.0984,75.819,16.0934,16.0934,16.0934,27.35878,11.26538,20.0,0.0,2.0,284.0,0,0,1,0,0,2014-07-24,1,0,2014,7,3
1204,32.2222222222,23.8888888889,15.5555555556,15.0,13.3333333333,7.22222222222,84.0,53.0,22.0,75.9206,75.8444,75.7682,16.0934,16.0934,12.87472,28.96812,12.87472,22.0,0.0,0.0,293.0,0,0,1,0,0,2014-07-25,1,0,2014,7,4
495,25.0,20.5555555556,16.1111111111,14.4444444444,13.3333333333,12.7777777778,78.0,66.0,53.0,76.0984,75.9968,75.8952,16.0934,16.0934,14.48406,33.79614,17.70274,23.0,0.0,2.0,310.0,0,0,1,0,0,2014-07-26,0,0,2014,7,5
446,25.5555555556,21.1111111111,16.1111111111,14.4444444444,13.8888888889,13.3333333333,84.0,67.0,50.0,76.2,76.0984,76.0222,16.0934,16.0934,14.48406,37.01482,17.70274,25.0,0.0,4.0,307.0,0,0,1,0,0,2014-07-27,0,0,2014,7,6
1293,22.2222222222,19.4444444444,16.1111111111,13.8888888889,13.3333333333,12.7777777778,84.0,71.0,57.0,76.3524,76.2762,76.1746,16.0934,16.0934,16.0934,33.79614,16.0934,24.0,0.0,6.0,316.0,0,0,1,0,0,2014-07-28,1,0,2014,7,0
1368,24.4444444444,20.0,15.5555555556,14.4444444444,13.3333333333,12.7777777778,84.0,67.0,50.0,76.3524,76.2762,76.1746,16.0934,16.0934,16.0934,32.1868,17.70274,22.0,0.0,2.0,303.0,0,0,1,0,0,2014-07-29,1,0,2014,7,1
1351,22.7777777778,18.8888888889,15.0,13.8888888889,13.3333333333,12.7777777778,84.0,71.0,57.0,76.2508,76.1746,76.073,16.0934,16.0934,16.0934,33.79614,17.70274,24.0,0.0,4.0,305.0,0,0,1,0,0,2014-07-30,1,0,2014,7,2
1260,21.6666666667,18.3333333333,15.0,13.8888888889,13.3333333333,12.7777777778,87.0,72.0,57.0,76.2,76.073,75.9206,16.0934,16.0934,14.48406,27.35878,14.48406,22.0,0.0,5.0,307.0,0,0,1,0,0,2014-07-31,1,0,2014,7,3
1162,22.2222222222,18.3333333333,14.4444444444,15.0,13.3333333333,12.2222222222,90.0,74.0,57.0,76.0476,75.9714,75.8952,16.0934,14.48406,11.26538,28.96812,14.48406,22.0,0.0,3.0,305.0,0,0,1,0,0,2014-08-01,1,0,2014,8,4
387,20.0,17.7777777778,15.5555555556,13.3333333333,12.7777777778,12.2222222222,84.0,76.0,67.0,76.1238,76.0476,75.9714,16.0934,16.0934,14.48406,28.96812,16.0934,23.0,0.0,6.0,293.0,0,0,1,0,0,2014-08-02,0,0,2014,8,5
365,20.5555555556,18.3333333333,16.1111111111,13.3333333333,12.7777777778,12.2222222222,84.0,72.0,59.0,76.1492,76.073,76.0222,16.0934,16.0934,16.0934,28.96812,17.70274,29.0,0.0,7.0,274.0,0,0,1,0,0,2014-08-03,0,0,2014,8,6
1169,22.7777777778,19.4444444444,16.1111111111,13.3333333333,12.7777777778,12.2222222222,84.0,71.0,57.0,76.2254,76.1492,76.0476,16.0934,16.0934,16.0934,27.35878,16.0934,21.0,0.0,7.0,281.0,0,0,1,0,0,2014-08-04,1,0,2014,8,0
1313,23.3333333333,20.0,16.6666666667,15.0,13.8888888889,12.7777777778,84.0,71.0,57.0,76.4032,76.2762,76.2254,16.0934,16.0934,16.0934,32.1868,11.26538,26.0,0.0,7.0,294.0,0,0,1,0,0,2014-08-05,1,0,2014,8,1
1254,25.5555555556,20.5555555556,15.5555555556,16.1111111111,15.0,12.7777777778,87.0,71.0,54.0,76.2762,76.2,76.0984,16.0934,16.0934,16.0934,32.1868,12.87472,36.0,0.0,6.0,299.0,0,0,0,1,0,2014-08-06,1,0,2014,8,2
1256,20.5555555556,18.3333333333,15.5555555556,13.3333333333,12.7777777778,12.2222222222,84.0,73.0,61.0,76.1746,76.0984,75.9968,16.0934,16.0934,12.87472,28.96812,11.26538,29.0,0.0,5.0,291.0,0,0,1,0,0,2014-08-07,1,0,2014,8,3
1170,22.7777777778,18.8888888889,14.4444444444,12.7777777778,12.2222222222,11.1111111111,84.0,69.0,53.0,76.0476,75.9968,75.8952,16.0934,14.48406,11.26538,32.1868,17.70274,28.0,0.0,3.0,274.0,0,0,1,0,0,2014-08-08,1,0,2014,8,4
376,19.4444444444,17.2222222222,15.0,12.7777777778,12.2222222222,11.6666666667,80.0,74.0,67.0,76.2,76.0984,75.9714,16.0934,16.0934,14.48406,33.79614,19.31208,31.0,0.0,6.0,255.0,0,0,1,0,0,2014-08-09,0,0,2014,8,5
436,22.7777777778,19.4444444444,15.5555555556,13.3333333333,12.7777777778,12.2222222222,84.0,71.0,57.0,76.2508,76.1492,76.0476,16.0934,16.0934,16.0934,35.40548,14.48406,36.0,0.0,6.0,262.0,0,0,1,0,0,2014-08-10,0,0,2014,8,6
1234,22.7777777778,19.4444444444,16.1111111111,13.8888888889,13.3333333333,12.7777777778,84.0,69.0,53.0,76.1238,76.0476,75.946,16.0934,16.0934,16.0934,28.96812,14.48406,22.0,0.0,4.0,305.0,0,0,1,0,0,2014-08-11,1,0,2014,8,0
1380,23.3333333333,20.0,16.1111111111,13.3333333333,12.7777777778,11.6666666667,78.0,66.0,53.0,76.2,76.0984,76.0222,16.0934,16.0934,16.0934,32.1868,16.0934,31.0,0.0,6.0,275.0,0,0,1,0,0,2014-08-12,1,0,2014,8,1
1247,23.8888888889,20.0,15.5555555556,13.8888888889,12.7777777778,12.2222222222,84.0,69.0,53.0,76.2508,76.1238,76.0476,16.0934,16.0934,16.0934,33.79614,14.48406,24.0,0.0,5.0,276.0,0,0,1,0,0,2014-08-13,1,0,2014,8,2
1251,22.7777777778,18.8888888889,15.0,13.8888888889,13.3333333333,12.7777777778,84.0,71.0,57.0,76.1492,76.073,75.946,16.0934,16.0934,16.0934,32.1868,14.48406,26.0,0.0,5.0,315.0,0,0,1,0,0,2014-08-14,1,0,2014,8,3
1179,23.3333333333,18.8888888889,14.4444444444,13.8888888889,13.3333333333,12.2222222222,87.0,70.0,53.0,76.2508,76.1492,76.073,16.0934,16.0934,12.87472,28.96812,14.48406,39.0,0.0,4.0,323.0,0,0,1,0,0,2014-08-15,1,0,2014,8,4
425,22.7777777778,19.4444444444,15.5555555556,13.8888888889,13.3333333333,12.7777777778,84.0,73.0,61.0,76.3524,76.2254,76.1238,16.0934,16.0934,16.0934,32.1868,14.48406,23.0,0.0,4.0,305.0,0,0,1,0,0,2014-08-16,0,0,2014,8,5
402,22.2222222222,18.3333333333,14.4444444444,13.8888888889,12.7777777778,12.2222222222,84.0,73.0,61.0,76.327,76.2,76.0222,16.0934,16.0934,16.0934,33.79614,16.0934,24.0,0.0,5.0,293.0,0,0,1,0,0,2014-08-17,0,0,2014,8,6
1277,20.0,17.7777777778,15.5555555556,13.8888888889,12.7777777778,12.7777777778,84.0,76.0,68.0,76.0222,75.8952,75.7936,16.0934,16.0934,14.48406,35.40548,17.70274,28.0,0.0,7.0,271.0,0,0,1,0,0,2014-08-18,1,0,2014,8,0
1279,23.3333333333,19.4444444444,15.5555555556,13.8888888889,13.3333333333,12.7777777778,84.0,71.0,57.0,75.8952,75.819,75.7174,16.0934,16.0934,14.48406,33.79614,16.0934,23.0,0.0,5.0,266.0,0,0,0,1,0,2014-08-19,1,0,2014,8,1
1327,22.7777777778,20.0,16.6666666667,13.8888888889,13.3333333333,12.7777777778,84.0,71.0,57.0,76.0476,75.946,75.8444,16.0934,16.0934,16.0934,28.96812,16.0934,28.0,0.0,5.0,263.0,0,0,1,0,0,2014-08-20,1,0,2014,8,2
1352,23.8888888889,20.0,16.1111111111,15.0,13.8888888889,13.3333333333,84.0,71.0,57.0,76.1238,76.0476,75.9714,16.0934,16.0934,16.0934,32.1868,12.87472,23.0,0.0,4.0,298.0,0,0,1,0,0,2014-08-21,1,0,2014,8,3
1235,23.8888888889,20.5555555556,16.6666666667,15.0,13.8888888889,12.7777777778,90.0,74.0,57.0,76.073,76.0222,75.9714,16.0934,16.0934,16.0934,33.79614,12.87472,28.0,0.0,5.0,273.0,0,0,1,0,0,2014-08-22,1,0,2014,8,4
485,23.8888888889,20.0,15.5555555556,13.3333333333,12.7777777778,11.6666666667,78.0,64.0,49.0,76.1238,75.9714,75.8444,16.0934,16.0934,16.0934,25.74944,14.48406,20.0,0.0,3.0,269.0,0,0,1,0,0,2014-08-23,0,0,2014,8,5
345,23.3333333333,19.4444444444,15.0,13.3333333333,12.7777777778,12.2222222222,84.0,69.0,53.0,75.9968,75.8698,75.7428,16.0934,16.0934,16.0934,33.79614,17.70274,23.0,0.0,4.0,291.0,0,0,1,0,0,2014-08-24,0,0,2014,8,6
1371,22.2222222222,20.0,17.2222222222,13.3333333333,12.7777777778,12.2222222222,73.0,63.0,53.0,76.0984,75.9206,75.819,16.0934,16.0934,16.0934,28.96812,17.70274,24.0,0.0,5.0,265.0,0,0,1,0,0,2014-08-25,1,0,2014,8,0
1513,23.8888888889,20.5555555556,16.6666666667,13.8888888889,12.7777777778,11.6666666667,78.0,64.0,49.0,76.2762,76.1746,76.073,16.0934,16.0934,16.0934,28.96812,14.48406,23.0,0.0,2.0,284.0,0,0,1,0,0,2014-08-26,1,0,2014,8,1
1479,25.0,20.0,15.0,15.0,13.8888888889,12.7777777778,84.0,69.0,54.0,76.3778,76.3016,76.2,16.0934,16.0934,12.87472,33.79614,14.48406,22.0,0.0,1.0,302.0,0,0,1,0,0,2014-08-27,1,0,2014,8,2
1340,23.8888888889,20.0,15.5555555556,15.0,13.8888888889,12.7777777778,90.0,74.0,57.0,76.4032,76.2762,76.0476,16.0934,16.0934,16.0934,32.1868,14.48406,22.0,0.0,4.0,296.0,0,0,1,0,0,2014-08-28,1,0,2014,8,3
1252,22.2222222222,19.4444444444,16.1111111111,14.4444444444,13.8888888889,12.7777777778,84.0,75.0,66.0,76.1492,76.0476,75.946,16.0934,16.0934,16.0934,33.79614,11.26538,24.0,0.0,7.0,272.0,0,0,1,0,0,2014-08-29,1,0,2014,8,4
481,25.0,20.0,15.0,15.5555555556,14.4444444444,13.3333333333,87.0,71.0,54.0,76.0222,75.946,75.8698,16.0934,16.0934,16.0934,28.96812,12.87472,21.0,0.0,3.0,267.0,1,0,0,0,0,2014-08-30,0,0,2014,8,5
473,24.4444444444,20.5555555556,16.1111111111,15.0,13.8888888889,12.2222222222,84.0,69.0,54.0,76.073,75.946,75.819,16.0934,16.0934,16.0934,27.35878,12.87472,28.0,0.0,3.0,279.0,0,0,1,0,0,2014-08-31,0,0,2014,8,6
368,28.3333333333,21.1111111111,13.8888888889,14.4444444444,13.3333333333,11.1111111111,86.0,64.0,42.0,75.8444,75.7428,75.5904,16.0934,16.0934,12.87472,25.74944,11.26538,20.0,0.0,0.0,290.0,0,0,1,0,0,2014-09-01,0,1,2014,9,0
1319,22.2222222222,18.8888888889,15.5555555556,14.4444444444,13.8888888889,12.7777777778,84.0,73.0,61.0,75.8698,75.7428,75.6666,16.0934,16.0934,11.26538,33.79614,12.87472,24.0,0.0,5.0,290.0,0,0,1,0,0,2014-09-02,1,0,2014,9,1
1404,24.4444444444,20.5555555556,16.1111111111,13.8888888889,13.3333333333,12.7777777778,84.0,69.0,53.0,75.7174,75.5904,75.4888,16.0934,16.0934,16.0934,33.79614,12.87472,24.0,0.0,4.0,276.0,0,0,1,0,0,2014-09-03,1,0,2014,9,2
1389,23.3333333333,20.0,16.1111111111,13.8888888889,13.8888888889,13.3333333333,84.0,71.0,57.0,75.7174,75.5904,75.4888,16.0934,16.0934,12.87472,35.40548,12.87472,25.0,0.0,5.0,301.0,0,0,1,0,0,2014-09-04,1,0,2014,9,3
1265,22.2222222222,18.8888888889,15.5555555556,13.8888888889,13.3333333333,12.2222222222,84.0,71.0,57.0,75.9968,75.8698,75.7174,16.0934,14.48406,11.26538,28.96812,12.87472,32.0,0.0,4.0,309.0,0,0,1,0,0,2014-09-05,1,0,2014,9,4
435,22.2222222222,18.8888888889,15.5555555556,12.7777777778,12.2222222222,11.1111111111,84.0,69.0,53.0,76.1492,76.0222,75.9206,16.0934,14.48406,11.26538,27.35878,14.48406,30.0,0.0,4.0,290.0,0,0,1,0,0,2014-09-06,0,0,2014,9,5
336,22.2222222222,18.8888888889,15.5555555556,12.2222222222,11.6666666667,7.22222222222,78.0,66.0,53.0,75.9968,75.8698,75.7428,16.0934,16.0934,16.0934,28.96812,16.0934,28.0,0.0,3.0,293.0,0,0,1,0,0,2014-09-07,0,0,2014,9,6
1305,20.0,17.7777777778,15.0,11.1111111111,10.5555555556,10.0,72.0,64.0,55.0,76.0984,75.946,75.8444,16.0934,16.0934,16.0934,28.96812,19.31208,22.0,0.0,4.0,272.0,0,0,1,0,0,2014-09-08,1,0,2014,9,0
1362,22.2222222222,18.3333333333,13.8888888889,13.3333333333,11.6666666667,11.1111111111,87.0,72.0,57.0,76.2254,76.0984,75.9714,16.0934,16.0934,16.0934,27.35878,11.26538,21.0,0.0,5.0,270.0,0,0,1,0,0,2014-09-09,1,0,2014,9,1
1351,27.7777777778,20.0,12.2222222222,15.0,13.3333333333,10.5555555556,93.0,66.0,39.0,76.0984,75.946,75.7682,16.0934,14.48406,8.0467,25.74944,8.0467,20.0,0.0,1.0,283.0,0,0,1,0,0,2014-09-10,1,0,2014,9,2
1381,28.3333333333,21.1111111111,13.8888888889,15.0,13.8888888889,10.0,90.0,62.0,33.0,75.9714,75.8698,75.7428,16.0934,12.87472,3.21868,32.1868,11.26538,22.0,0.0,2.0,312.0,0,0,1,0,0,2014-09-11,1,0,2014,9,3
1308,25.0,19.4444444444,13.8888888889,15.0,13.3333333333,12.2222222222,87.0,69.0,50.0,75.9714,75.819,75.692,16.0934,14.48406,9.65604,24.1401,12.87472,23.0,0.0,1.0,299.0,0,0,1,0,0,2014-09-12,1,0,2014,9,4
